Unnamed: 0,ID,Salary,Designation,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,Degree,Specialization,collegeGPA,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
train,633445,360000,assistant system engineer,m,1991,81.2,cbse,2009,76.4,cbse,B.Tech/B.E.,mechanical engineering,72.3,2013,765,605,665,0.755375120895548,1.5644,0.7119,1.2396,-2.3895,1.247
train,1062173,145000,network administrator,m,1992,80.0,state,2009,89.0,state,B.Tech/B.E.,computer science & engineering,62.0,2013,325,530,405,0.356536487724475,0.99,0.3789,-0.2974,-1.1218,-1.244
train,991197,100000,web developer,m,1993,78.0,state,2012,62.0,state,B.Tech/B.E.,information science engineering,60.0,2014,525,435,405,0.744758354008939,-2.3134,-0.1206,-0.2974,0.1459,-1.6273
train,53690,325000,project engineer,m,1986,72.0,icse,2004,62.0,icse,B.Tech/B.E.,electronics and electrical engineering,53.0,2010,335,335,405,0.376059586651545,0.0464,0.0328,-0.1988,-0.1727,1.6082
train,612253,385000,engineer,m,1992,64.56,cbse,2008,66.66,cbse,B.Tech/B.E.,electrical engineering,65.02,2013,545,475,485,0.376059586651545,0.1282,0.0459,0.1637,0.2727,-0.2859
train,1218606,120000,software test engineer,m,1991,60.0,state,2009,47.0,state,B.Tech/B.E.,information technology,59.9,2014,395,400,390,0.486747008438193,0.8463,-0.2871,0.01,0.2727,0.0973
train,1207950,235000,java software engineer,f,1992,91.12,state,2010,72.0,state,B.Tech/B.E.,computer science & engineering,74.0,2014,490,470,585,0.953899775079926,1.1336,1.5444,1.547,-1.7556,-0.0943
train,611620,615000,quality engineer,m,1993,80.0,state,2009,77.2,cbse,B.Tech/B.E.,information technology,76.76,2013,475,630,810,0.974396112538398,-1.8825,-0.7866,0.3174,1.0333,-1.8189
train,721786,105000,web developer,m,1991,73.08,state,2009,71.2,state,B.Tech/B.E.,electronics and communication engineering,64.46,2013,405,400,430,0.538386892985096,-0.7335,-0.9531,0.6248,0.2727,-1.8189
train,992663,290000,software developer,f,1990,88.6,cbse,2009,78.0,cbse,B.Tech/B.E.,computer science & engineering,84.0,2014,455,560,630,0.0409993103614119,0.4155,-0.1206,-0.2974,1.1601,0.0973
train,924485,145000,php developer,m,1991,72.0,cbse,2009,54.0,cbse,B.Tech/B.E.,computer science & engineering,64.0,2014,335,535,400,0.486747008438193,-1.1644,-0.2871,0.6248,0.1459,-0.0943
train,861982,305000,software engineer,m,1991,85.0,icse,2008,80.0,icse,B.Tech/B.E.,electronics and communication engineering,63.0,2013,660,585,620,0.0219691089363428,1.2772,-0.6201,-0.1437,-1.6289,-0.0943
train,813473,275000,technical support specialist,f,1992,78.33,cbse,2008,67.6,cbse,B.Tech/B.E.,computer science & engineering,65.72,2012,510,655,605,0.488347976782714,1.8517,1.3779,1.0859,-2.136,1.6302
train,126316,180000,data analyst,m,1989,81.33,state,2006,91.9,state,B.Tech/B.E.,electronics & telecommunications,70.56,2010,325,295,575,0.694479327708463,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455
train,333433,140000,business development executive,f,1987,77.8,cbse,2005,67.6,cbse,B.Tech/B.E.,electronics and communication engineering,83.5,2012,425,455,555,0.694479327708463,-0.4173,-0.0842,-0.1626,0.53233,-0.6035
train,1088496,120000,junior software engineer,m,1990,75.0,cbse,2009,80.0,state,B.Tech/B.E.,electronics and communication engineering,60.85,2013,570,580,750,-1.0,-0.4463,0.0459,-0.7585,-1.2486,-0.4776
train,474217,320000,electrical project engineer,m,1991,73.0,state,2008,63.1,state,B.Tech/B.E.,electrical engineering,73.2,2012,355,425,505,0.229481754911755,0.8192,1.5538,0.925999999999999,-0.0552,0.3444
train,728009,405000,system engineer,m,1989,77.0,cbse,2007,60.2,cbse,B.Tech/B.E.,information technology,68.5,2012,570,475,500,0.488347976782714,-0.0154,-2.1186,0.1637,1.6672,-1.6273
train,895695,325000,systems engineer,m,1992,78.0,cbse,2010,76.6,cbse,B.Tech/B.E.,information technology,75.0,2014,590,555,545,0.911395278391328,-0.159,-0.2871,0.01,-0.6147,0.2889
train,755080,340000,asp.net developer,m,1992,87.0,state,2009,79.0,state,B.Tech/B.E.,computer science & engineering,78.0,2013,510,605,445,0.563267823666597,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679
train,211700,225000,quality analyst,f,1989,72.0,cbse,2007,69.0,cbse,B.Tech/B.E.,computer engineering,72.0,2011,505,345,365,0.342314899911815,0.51,0.1888,0.2366,-0.4078,0.5024
train,954862,200000,application developer,m,1990,73.0,state,2009,61.0,state,B.Tech/B.E.,computer science & engineering,58.0,2014,520,390,320,0.622642915849938,0.1282,1.3779,0.6248,-0.2344,0.6721
train,1296310,225000,customer service,m,1991,78.0,state,2009,72.0,state,B.Tech/B.E.,information technology,64.0,2014,595,530,525,0.486747008438193,1.4208,1.2114,0.3174,-0.995,1.4386
train,1271681,335000,programmer analyst,m,1992,73.0,state,2009,68.46,state,B.Tech/B.E.,information technology,63.0,2014,420,485,545,0.916869961103619,-0.8772,0.5454,-0.1437,0.653,-0.2859
train,582303,350000,graduate engineer trainee,m,1991,84.0,cbse,2009,85.2,cbse,B.Tech/B.E.,electronics and communication engineering,78.59,2013,625,605,735,0.376059586651545,-1.0208,1.0449,-1.3733,-1.8824,1.0554
train,344262,240000,web developer,m,1990,79.0,cbse,2007,72.0,cbse,B.Tech/B.E.,electronics and communication engineering,78.96,2012,565,475,615,0.229481754911755,1.4374,1.9048,1.2525,-0.26087,0.8183
train,307910,435000,system engineer,m,1990,85.0,cbse,2007,64.0,cbse,B.Tech/B.E.,mechanical engineering,65.0,2012,465,505,515,0.535862819499896,0.2009,0.8128,1.2525,-0.4078,0.9763
train,827550,375000,software engineer,m,1993,85.8,cbse,2010,78.4,cbse,B.Tech/B.E.,computer science & engineering,77.56,2014,530,595,340,0.842248322257836,1.2772,1.2114,-2.1418,-1.7556,-0.6692
train,693625,275000,senior software engineer,m,1992,87.4,cbse,2009,82.2,cbse,B.Tech/B.E.,computer science & engineering,79.68,2013,380,510,325,0.308400582860308,0.99,0.7119,1.0859,-0.1076,0.6721
train,467560,235000,software engineer,m,1990,92.66,state,2008,95.6,state,B.Tech/B.E.,computer engineering,71.44,2012,455,385,515,0.901489571371033,0.6646,0.8518,0.5994,-0.6428,0.5024
train,326795,455000,systems engineer,m,1991,76.87,state,2008,81.33,state,B.Tech/B.E.,computer engineering,74.5,2012,375,505,525,0.961772121099381,0.3555,0.2668,1.2525,0.17983,0.0284
train,1089283,110000,assistant professor,f,1993,70.0,cbse,2010,70.0,cbse,B.Tech/B.E.,civil engineering,65.0,2014,475,455,415,0.679644640924472,-0.0154,1.2114,1.3933,-0.8682,1.6302
train,1057665,180000,trainee software engineer,m,1993,91.3,state,2010,88.9,state,B.Tech/B.E.,computer science & engineering,74.86,2014,525,545,560,0.486747008438193,-1.0208,0.7119,0.4711,-0.2344,0.2889
train,670276,430000,software developer,m,1991,77.9,state,2009,82.75,state,B.Tech/B.E.,electronics and communication engineering,67.2,2013,570,495,620,0.538386892985096,0.4155,0.8784,0.01,-2.136,-0.2859
train,509882,450000,software engineer,f,1991,76.2,cbse,2008,72.6,cbse,B.Tech/B.E.,computer engineering,74.7,2012,510,665,455,0.843123726665742,-0.1082,0.2668,-0.2714,0.2973,-0.9194
train,1288245,240000,product development engineer,f,1991,77.78,cbse,2009,66.67,cbse,B.Tech/B.E.,electronics and communication engineering,79.0,2013,615,555,595,0.881620069530177,0.2718,0.0459,-0.2974,-0.3612,0.0973
train,473825,660000,senior software developer,m,1988,78.0,n/a,2005,67.0,n/a,MCA,computer application,78.0,2011,465,515,615,0.819416529835888,0.1623,1.4368,1.688,-0.6134,0.6603
train,416671,120000,software developer,f,1989,81.33,n/a,2006,78.4,n/a,MCA,computer application,71.25,2012,365,525,524,0.735795709224656,1.7156,-0.5913,1.1558,0.218999999999999,-0.9194
train,1269394,300000,quality assurance automation engineer,m,1989,65.6,icse,2008,70.2,icse,B.Tech/B.E.,information technology,79.0,2013,525,590,535,0.744758354008939,-0.4463,-0.2871,1.2396,-0.7415,0.0973
train,639785,180000,design engineer,m,1991,65.8,cbse,2009,76.8,cbse,B.Tech/B.E.,electrical engineering,77.5,2013,430,495,470,0.938399136791175,0.5591,-0.1206,-2.1418,0.7798,-1.0524
train,692668,70000,java developer,m,1992,67.75,state,2009,61.5,state,B.Tech/B.E.,computer science & engineering,76.1,2013,450,355,295,0.670743151433127,-0.7335,0.2124,-0.1437,0.5262,-0.8608
train,1193753,300000,software engineer,f,1992,91.6,state,2010,88.9,state,B.Tech/B.E.,electronics and communication engineering,75.3,2014,420,540,595,0.112139438207403,-0.159,0.5454,-0.4511,1.5404,0.4805
train,82837,450000,systems engineer,m,1990,85.6,cbse,2006,79.4,cbse,B.Tech/B.E.,electronics & instrumentation eng,67.23,2011,525,525,565,0.538386892985096,-1.9629,-1.9953,-1.6502,0.6498,-1.2354
train,317627,180000,telecom engineer,m,1988,78.4,cbse,2005,61.8,cbse,B.Tech/B.E.,electronics and communication engineering,62.6,2010,525,465,645,0.376059586651545,0.6646,0.5008,0.672,0.76733,-0.168999999999999
train,197194,240000,systems analyst,m,1989,61.0,state,2005,48.0,state,B.Tech/B.E.,information technology,68.16,2011,505,505,445,0.190153405601018,-1.0355,-1.3713,0.2366,-0.5253,0.0284
train,336792,410000,programmer analyst,m,1990,91.5,n/a,2008,95.5,n/a,B.Tech/B.E.,computer engineering,93.0,2012,595,605,535,0.995464718630865,0.51,1.1248,0.5269,0.00352999999999999,0.1864
train,941955,300000,software developer,m,1990,75.0,state,2008,67.0,state,MCA,computer application,72.0,2014,545,535,445,0.990008756723898,-2.457,0.0459,0.3174,1.2869,-0.4776
train,1036813,305000,java software engineer,m,1990,90.4,cbse,2008,79.0,cbse,B.Tech/B.E.,computer science & engineering,75.16,2012,595,545,690,0.978799292641428,-0.7335,0.2124,-0.7585,0.2727,-1.0524
train,864904,215000,associate software engineer,m,1991,81.2,state,2008,80.7,state,B.Tech/B.E.,information technology,74.3,2012,500,460,235,0.23780283983757,1.8517,1.2114,-0.4511,-1.8824,-0.4776
train,531765,200000,quality control engineer,m,1992,58.6,state,2010,60.4,state,B.Tech/B.E.,mechanical engineering,72.8,2013,380,340,310,0.414337426422751,-1.9629,0.2668,0.4906,-0.0552,-1.0774
train,872116,300000,project engineer,m,1993,77.0,icse,2010,77.14,icse,B.Tech/B.E.,mechanical engineering,74.36,2014,590,400,560,0.0669607065028304,0.8463,-0.6201,0.6248,0.3995,1.4386
train,231253,550000,software developer,m,1986,82.2,n/a,2003,74.0,n/a,B.Tech/B.E.,electronics and communication engineering,60.0,2011,525,455,465,0.824666400671332,-1.3447,0.6568,0.3817,-0.6428,-0.1295
train,211840,35000,systems engineer,f,1989,86.0,n/a,2007,75.2,n/a,B.Tech/B.E.,information technology,76.6,2011,455,435,565,0.864685413370085,-2.5811,0.0328,0.3817,0.4148,-1.0774
train,863466,350000,system engineer,m,1990,82.0,cbse,2008,81.2,cbse,B.Tech/B.E.,computer science & engineering,71.67,2013,580,640,870,0.622642915849938,-0.5899,1.0449,0.3174,-1.2486,0.8637
train,320969,500000,senior engineer,m,1989,84.0,icse,2007,80.8,cbse,B.Tech/B.E.,mechanical and automation,72.0,2012,595,605,645,0.490636955889964,-0.4173,1.1248,-0.1988,0.884829999999999,0.1864
train,1001099,240000,hardware engineer,m,1993,81.0,state,2010,88.88,state,B.Tech/B.E.,electrical engineering,75.1,2014,570,445,310,0.966006923498049,0.1282,-0.6201,0.01,0.7798,-0.8608
train,688499,385000,assistant system engineer,m,1990,90.1,cbse,2008,87.0,cbse,B.Tech/B.E.,electronics and communication engineering,78.34,2012,660,680,765,0.960603251997053,-0.7335,0.0459,-1.2196,-0.2344,-1.0524
train,1250484,105000,hr recruiter,m,1993,86.17,state,2010,83.9,state,B.Tech/B.E.,electronics and communication engineering,68.0,2014,430,400,465,0.338786347219528,0.5591,0.3789,0.6248,1.0333,0.2889
train,283267,440000,software engineer,m,1989,91.4,icse,2007,86.0,icse,M.Tech./M.E.,computer engineering,90.24,2013,655,625,675,0.974396112538398,-1.0355,0.9688,-1.0697,0.1798,-0.6035
train,1270390,200000,sales associate,m,1991,83.89,cbse,2009,67.0,cbse,B.Tech/B.E.,electronics and communication engineering,80.07,2014,440,590,585,0.436962648056859,1.9953,0.0459,0.7785,-2.136,0.4805
train,1043571,115000,software developer,m,1990,81.2,cbse,2008,65.2,cbse,B.Tech/B.E.,computer science & engineering,68.96,2013,570,530,525,0.622642915849938,-0.8772,-0.9531,-0.6048,0.3995,-1.6273
train,134828,180000,junior engineer,m,1989,76.7,n/a,2006,83.1,n/a,B.Tech/B.E.,industrial & production engineering,79.3,2010,475,395,435,0.130441735719574,-0.2628,-0.2793,-1.2148,0.8848,-0.2875
train,1081403,305000,software engineer,m,1992,88.2,cbse,2010,78.2,cbse,B.Tech/B.E.,control and instrumentation engineering,82.1,2014,630,555,520,-1.0,0.99,1.5444,-0.4511,-1.3753,-0.8608
train,1171130,325000,software engineer,m,1992,80.6,cbse,2010,80.6,cbse,B.Tech/B.E.,computer science & engineering,70.3,2014,475,460,570,0.992259189330951,-2.0262,-0.7866,0.01,-0.2344,-1.0524
train,918301,450000,entry level management trainee,m,1993,85.0,cbse,2010,87.0,state,B.Tech/B.E.,electronics and communication engineering,87.8,2014,730,610,695,0.976292560913216,-0.0154,0.2124,-0.1437,-0.7415,0.6721
train,457244,360000,software engineer,m,1991,82.0,state,2008,70.16,state,B.Tech/B.E.,computer science & engineering,85.8,2012,415,245,485,0.563267823666597,-2.1175,-2.9314,-2.2308,-0.8778,-3.9605
train,189121,450000,telecom engineer,m,1990,91.0,state,2007,90.91,state,B.Tech/B.E.,electronics and communication engineering,83.2,2011,565,515,575,0.229481754911755,0.6646,1.1248,1.5428,-0.4078,0.3444
train,602058,300000,associate engineer,f,1992,87.0,state,2009,84.7,state,B.Tech/B.E.,information technology,76.67,2013,360,435,295,0.190153405601018,1.4208,0.8784,0.7785,-0.1076,0.8637
train,30739,310000,network engineer,m,1987,69.0,state,2004,69.0,state,B.Tech/B.E.,electronics and communication engineering,67.8,2010,505,455,655,0.985461394326131,-3.1994,-1.2153,-0.9245,-0.5253,-0.1295
train,46302,350000,maintenance engineer,m,1988,74.4,icse,2005,74.4,icse,B.Tech/B.E.,mechanical engineering,69.11,2010,585,415,505,0.535862819499896,-0.1082,1.1248,-0.1988,0.0623,0.3444
train,1173129,240000,sales engineer,m,1990,79.28,state,2008,68.55,state,B.Tech/B.E.,mechanical engineering,79.75,2013,615,640,545,0.909151943253525,1.1336,1.2114,-1.527,-0.995,0.8637
train,391074,445000,quality analyst,m,1990,84.96,state,2008,59.16,state,B.Tech/B.E.,information technology,68.22,2012,465,565,535,0.704090412131314,-1.3447,0.3448,-0.6343,1.0024,-0.0506
train,1045625,300000,software engineer,m,1992,89.5,state,2010,78.83,state,B.Tech/B.E.,metallurgical engineering,73.0,2014,455,485,605,0.863724177728167,-2.7443,0.2124,-1.527,1.1601,-0.2859
train,337784,300000,programmer analyst,f,1989,92.8,n/a,2006,83.0,n/a,MCA,computer application,86.7,2012,375,435,425,0.735795709224656,-0.880999999999999,-0.7473,-0.6343,-0.29027,-0.5245
train,713778,225000,systems analyst,f,1991,79.4,cbse,2009,67.0,cbse,B.Tech/B.E.,electronics and communication engineering,63.5,2013,510,570,430,0.694479327708463,0.99,1.5444,0.3174,0.7798,0.6721
train,339367,170000,human resources associate,m,1990,83.0,state,2006,65.0,state,B.Tech/B.E.,information technology,65.6,2012,415,365,515,0.0745462652358558,0.2009,-0.2793,0.672,1.8249,-0.0506
train,543139,110000,engineer,m,1990,66.8,cbse,2009,59.9,cbse,B.Tech/B.E.,electronics and instrumentation engineering,65.4,2013,265,520,370,0.694479327708463,-1.4606,-0.2793,-0.9245,1.0611,-0.7615
train,627921,510000,senior software engineer,m,1991,79.8,cbse,2008,75.6,cbse,B.Tech/B.E.,electronics and communication engineering,61.9,2012,405,620,620,0.376059586651545,1.1336,1.0449,0.4711,-0.4879,0.2889
train,552848,120000,android developer,f,1991,88.0,cbse,2009,87.8,cbse,B.Tech/B.E.,electronics and communication engineering,76.3,2013,660,495,590,0.824666400671332,0.2718,0.3789,0.3174,-0.1076,0.2889
train,539133,425000,system engineer,f,1990,87.0,cbse,2008,72.0,cbse,B.Tech/B.E.,electronics and communication engineering,77.0,2012,485,630,635,0.985461394326131,0.8578,0.6568,-0.1988,-0.7015,0.1864
train,226736,100000,programmer,m,1989,77.0,state,2007,67.0,state,B.Tech/B.E.,information technology,68.3,2011,335,465,305,0.413838255788123,0.6646,1.2808,1.9782,2.6475,1.2923
train,530435,370000,project engineer,f,1991,87.4,cbse,2009,87.0,cbse,B.Tech/B.E.,computer engineering,82.73,2013,510,525,605,0.884122511593735,-1.1901,-0.9033,-0.4891,0.7673,-0.7615
train,1029931,240000,java developer,f,1993,80.0,state,2010,79.2,state,B.Tech/B.E.,computer science & engineering,71.4,2014,395,420,270,0.486747008438193,0.5591,0.7119,1.2396,-0.7415,-0.2859
train,390177,500000,senior software engineer,m,1990,71.0,state,2008,75.0,state,B.Tech/B.E.,electronics and communication engineering,81.02,2012,575,455,605,0.538386892985096,-0.7264,-0.9033,-0.4891,-0.1727,-1.3539
train,274730,230000,mobile application developer,m,1990,65.3,state,2006,68.4,state,B.Tech/B.E.,information technology,70.32,2011,405,565,535,0.819416529835888,-0.1082,-0.5913,-0.4891,-1.1128,-1.8673
train,190981,550000,software engineer,m,1989,94.6,icse,2006,83.0,cbse,B.Tech/B.E.,computer engineering,84.0,2011,695,625,725,0.995464718630865,-1.1901,0.3448,-1.9405,-0.7603,0.0284
train,196759,415000,test engineer,f,1989,75.0,cbse,2006,68.0,cbse,B.Tech/B.E.,computer engineering,71.72,2011,445,475,515,0.735795709224656,-1.0355,-0.9033,-0.1988,-0.5253,0.5024
train,1081710,320000,systems engineer,m,1992,83.33,cbse,2010,80.3,cbse,B.Tech/B.E.,mechanical engineering,76.0,2014,720,580,645,0.725984147969479,1.2772,1.2114,1.3933,-2.0092,-0.0943
train,919397,350000,assistant system engineer,m,1992,82.6,cbse,2010,81.4,cbse,B.Tech/B.E.,electronics and communication engineering,80.22,2014,640,570,840,0.783303536670298,0.2718,-0.1206,-0.7585,-0.8682,-1.6273
train,790713,310000,software engineer,m,1991,80.83,state,2009,82.1,state,B.Tech/B.E.,information technology,71.4,2013,370,475,650,0.793580614548506,0.8463,0.3789,1.2396,1.1601,0.6721
train,1118166,100000,.net developer,f,1991,67.23,state,2009,65.5,state,B.Tech/B.E.,computer science & engineering,61.0,2013,385,420,370,0.843123726665742,1.4208,0.3789,0.3174,-0.4879,0.0973
train,1007216,300000,programmer analyst,f,1992,86.2,cbse,2010,84.3,state,B.Tech/B.E.,electronics and communication engineering,72.6,2014,535,590,430,0.338786347219528,1.2772,-0.2871,-0.2974,-1.6289,0.0973
train,423209,180000,software test engineer,m,1988,55.0,state,2005,68.0,state,B.Tech/B.E.,computer science & engineering,59.0,2012,475,415,435,0.486747008438193,-0.7651,0.0328,0.0914,1.4136,0.0284
train,421588,120000,web developer,f,1990,74.0,state,2007,60.0,state,B.Tech/B.E.,computer engineering,71.88,2012,415,535,485,0.450876584483451,-0.5719,0.1888,0.2366,0.2973,-0.2875
train,1171272,100000,electronic field service engineer,m,1992,86.62,state,2009,62.2,state,B.Tech/B.E.,electronics and communication engineering,65.01,2013,420,545,380,0.493596387301038,0.5591,-0.2871,0.1637,-1.1218,0.6721
train,325611,220000,process associate,m,1988,69.13,state,2007,64.4,state,B.Tech/B.E.,information technology,76.3,2012,365,355,555,0.488347976782714,-0.2628,-0.5523,-0.2714,0.29733,-0.2875
train,1163951,300000,java software engineer,m,1991,89.12,state,2009,68.0,state,B.Tech/B.E.,computer science & engineering,74.0,2013,465,545,520,0.744758354008939,0.4155,-0.7866,-0.6048,-1.8824,-2.3937
train,348134,410000,systems engineer,m,1990,91.6,state,2008,91.6,state,B.Tech/B.E.,information technology,73.7,2012,495,545,565,0.735795709224656,-0.7264,-0.7473,-0.0537,-0.1727,-0.8799
train,330102,100000,firmware engineer,f,1990,87.5,state,2008,95.3,state,B.Tech/B.E.,electronics and communication engineering,80.95,2012,425,465,535,0.538386892985096,0.3941,0.6568,-1.0697,0.0917,0.3444
